config,identity_chestmnist_acc,identity_cifar100_acc,identity_imagenet-1k_acc,identity_pneumoniamnist_acc,linear_chestmnist_acc,linear_chestmnist_fitcifar100_acc,linear_chestmnist_fitimagenet-1k_acc,linear_chestmnist_fitpneumoniamnist_acc,linear_cifar100_acc,linear_imagenet-1k_acc,linear_pneumoniamnist_acc
"Encoder: facebook/deit-small-patch16-224, Block: [(10, 11)], MLP: [], MLP Mode: identity, Attn: [], Heads: {}",0.6484643159630901,,,,0.6489546650024517,0.6489100878170553,0.6486872018900727,0.6481522756653145,0.7191,0.7328,0.7980769230769231
"Encoder: facebook/deit-small-patch16-224, Block: [(2, 3)], MLP: [], MLP Mode: identity, Attn: [], Heads: {}",0.6484197387776935,,,,0.649578745598003,0.6493558596710204,0.6461463023224714,0.64654749699104,0.6976,0.7294,0.8125
"Encoder: facebook/deit-small-patch16-224, Block: [(3, 4), (9, 10)], MLP: [], MLP Mode: identity, Attn: [], Heads: {}",0.6453439129853341,,,,0.6500245174519681,0.6472161547719877,0.6452101814291445,0.6495341684126065,0.7051,0.7072,0.7852564102564102
"Encoder: facebook/deit-small-patch16-224, Block: [(3, 4), (9, 11)], MLP: [], MLP Mode: identity, Attn: [], Heads: {}",0.6491775509294343,,,,0.6518967592386217,0.6500690946373646,0.6493112824856239,0.6508714839745019,0.7063,0.6841,0.7644230769230769
"Encoder: facebook/deit-small-patch16-224, Block: [(8, 9)], MLP: [], MLP Mode: identity, Attn: [], Heads: {}",0.6461017251370749,,,,0.6479293897383319,0.646636651361833,0.64654749699104,0.6484197387776935,0.7141,0.7008,0.8044871794871795
"Encoder: facebook/deit-small-patch16-224, Block: [(9, 10)], MLP: [], MLP Mode: identity, Attn: [], Heads: {}",0.6460571479516783,,,,0.6470824232157981,0.6449427183167655,0.646636651361833,0.6471270004011946,0.7158,0.7189,0.7836538461538461
"Encoder: facebook/deit-small-patch16-224, Block: [(9, 11)], MLP: [], MLP Mode: identity, Attn: [], Heads: {}",0.6510052155306914,,,,0.64948959122721,0.651228101457674,0.6501582490081577,0.6507377524183123,0.7186,0.7012,0.7708333333333334
"Encoder: facebook/deit-small-patch16-224, Block: [], MLP: [], MLP Mode: identity, Attn: [], Heads: {}",0.6463691882494539,0.712,0.7372,0.7900641025641025,0.6463691882494539,,,,,,
