seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
2,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.5851201355146436,0.6517184504970356,-0.0665983149823919,250,0.5317166674096198,7089408,8.333333333333334
3,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.6061605670217982,0.6478402353675389,-0.0416796683457406,250,0.5317166674096198,7089408,8.333333333333334
1,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.6286274684616413,0.6158783934382384,0.0127490750234029,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.5851201355146436,0.6341104622654126,-0.0489903267507689,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.6061605670217982,0.6145410778763429,-0.0083805108545447,250,0.5317166674096198,6498816,7.639114577691113
1,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.6286274684616413,0.6172602861855302,0.0113671822761111,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.5851201355146436,0.634065885080016,-0.0489457495653724,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.6061605670217982,0.6335309588552579,-0.0273703918334596,250,0.5317166674096198,6498816,7.639114577691113
1,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.6286274684616413,0.6128471448312753,0.0157803236303659,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.5851201355146436,0.6243926358489725,-0.0392725003343289,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.6061605670217982,0.6288949315740204,-0.0227343645522222,250,0.5317166674096198,6498816,7.639114577691113
1,chestmnist,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.6286274684616413,0.6255070654838853,0.0031204029777559,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.5851201355146436,0.653144920429724,-0.0680247849150804,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 1)]",[],[],{},identity,identity,1,0.6061605670217982,0.6465029198056435,-0.0403423527838452,250,0.5317166674096198,6498816,7.639114577691113
1,pneumoniamnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.8926282051282052,0.8269230769230769,0.0657051282051283,250,0.625,27767040,32.63911457769111
2,pneumoniamnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.8589743589743589,0.8333333333333334,0.0256410256410255,250,0.625,27767040,32.63911457769111
3,pneumoniamnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.8798076923076923,0.8669871794871795,0.0128205128205127,250,0.625,27767040,32.63911457769111
1,cifar100,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.8694,0.6073,0.2621,250,0.01,27767040,32.63911457769111
2,cifar100,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.8735,0.6148,0.2587,250,0.01,27767040,32.63911457769111
