seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
2,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.6360272812374627,0.6351803147149289,0.0008469665225337,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.6463691882494539,0.6489546650024517,-0.0025854767529978,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.644808986760576,0.6429367449739224,0.0018722417866535,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.6360272812374627,0.6359381268666696,8.915437079304311e-05,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.6463691882494539,0.6481522756653145,-0.0017830874158606,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.644808986760576,0.6432042080863014,0.0016047786742745,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.6360272812374627,0.6341104622654126,0.00191681897205,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.6463691882494539,0.6489100878170553,-0.0025408995676013,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.644808986760576,0.6446306780189899,0.000178308741586,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.6360272812374627,0.6344670797485846,0.001560201488878,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(10, 11)]",[],[],{},identity,identity,1,0.6463691882494539,0.6486872018900727,-0.0023180136406187,250,0.5317166674096198,1626624,7.639039169011037
1,pneumoniamnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7756410256410257,0.7964743589743589,-0.0208333333333332,250,0.625,1626624,7.639039169011037
2,pneumoniamnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7916666666666666,0.8173076923076923,-0.0256410256410256,250,0.625,1626624,7.639039169011037
3,pneumoniamnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7900641025641025,0.8125,-0.0224358974358974,250,0.625,1626624,7.639039169011037
1,cifar100,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7126,0.6999,0.0127,250,0.01,1626624,7.639039169011037
2,cifar100,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7128,0.6994,0.0133999999999999,250,0.01,1626624,7.639039169011037
3,cifar100,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.712,0.6976,0.0143999999999999,250,0.01,1626624,7.639039169011037
1,imagenet-1k,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7389,0.7322,0.0067,250,0.0019,1626624,7.639039169011037
2,imagenet-1k,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7362,0.732,0.0041999999999999,250,0.0019,1626624,7.639039169011037
