seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
2,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.8573717948717948,0.844551282051282,0.0128205128205127,250,0.625,11546624,3.8194726715985152
3,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.7948717948717948,0.8028846153846154,-0.0080128205128205,250,0.625,11546624,3.8194726715985152
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.8646,0.8675,-0.0029,250,0.01,11546624,3.8194726715985152
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.8609,0.8653,-0.0043999999999999,250,0.01,11546624,3.8194726715985152
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.8657,0.8638,0.0019,250,0.01,11546624,3.8194726715985152
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.7864,0.7694,0.017,250,0.0019,11546624,3.8194726715985152
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.7835,0.7699,0.0135999999999999,250,0.0019,11546624,3.8194726715985152
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.7838,0.7715,0.0123,250,0.0019,11546624,3.8194726715985152
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.5803949538626131,0.5822226184638702,-0.0018276646012571,250,0.5317166674096198,12596224,4.166666666666667
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6116435608255695,0.62902866313021,-0.0173851023046405,250,0.5317166674096198,12596224,4.166666666666667
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6525654170195694,0.64948959122721,0.0030758257923594,250,0.5317166674096198,12596224,4.166666666666667
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.5803949538626131,0.5823117728346632,-0.00191681897205,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6116435608255695,0.6170374002585477,-0.0053938394329782,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6525654170195694,0.6537244238398787,-0.0011590068203093,250,0.5317166674096198,11546624,3.8194726715985152
1,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.5803949538626131,0.5787455980029421,0.0016493558596709,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6116435608255695,0.6150760041011011,-0.0034324432755316,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6525654170195694,0.652966611688138,-0.0004011946685685,250,0.5317166674096198,11546624,3.8194726715985152
1,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.5803949538626131,0.5795034101546829,0.0008915437079302,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6116435608255695,0.6177952124102885,-0.0061516515847189,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6525654170195694,0.6519413364240182,0.0006240805955511,250,0.5317166674096198,11546624,3.8194726715985152
1,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.5803949538626131,0.5794588329692864,0.0009361208933267,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6116435608255695,0.6191325279721839,-0.0074889671466144,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.6525654170195694,0.6508714839745019,0.0016939330450674,250,0.5317166674096198,11546624,3.8194726715985152
1,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.8461538461538461,0.8333333333333334,0.0128205128205127,250,0.625,11546624,3.8194726715985152
2,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.8573717948717948,0.8493589743589743,0.0080128205128204,250,0.625,11546624,3.8194726715985152
3,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.7948717948717948,0.8060897435897436,-0.0112179487179487,250,0.625,11546624,3.8194726715985152
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.8646,0.8661,-0.0014999999999999,250,0.01,11546624,3.8194726715985152
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.8609,0.8632,-0.0022999999999999,250,0.01,11546624,3.8194726715985152
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.8657,0.8662,-0.0004999999999999,250,0.01,11546624,3.8194726715985152
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.7864,0.7816,0.0048,250,0.0019,11546624,3.8194726715985152
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.7835,0.7816,0.0019,250,0.0019,11546624,3.8194726715985152
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.7838,0.7877,-0.0038999999999999,250,0.0019,11546624,3.8194726715985152
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.5803949538626131,0.5819551553514911,-0.001560201488878,250,0.5317166674096198,12596224,4.166666666666667
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6116435608255695,0.6120001783087415,-0.000356617483172,250,0.5317166674096198,12596224,4.166666666666667
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6525654170195694,0.649935363081175,0.0026300539383943,250,0.5317166674096198,12596224,4.166666666666667
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.5803949538626131,0.6071412651005216,-0.0267463112379084,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6116435608255695,0.6072304194713146,0.0044131413542548,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6525654170195694,0.6536798466544822,-0.0011144296349128,250,0.5317166674096198,11546624,3.8194726715985152
1,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.5803949538626131,0.605269023313868,-0.0248740694512549,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6116435608255695,0.6046895199037133,0.0069540409218561,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6525654170195694,0.653144920429724,-0.0005795034101546,250,0.5317166674096198,11546624,3.8194726715985152
1,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.5803949538626131,0.600588418847234,-0.0201934649846209,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6116435608255695,0.6115098292693799,0.0001337315561895,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6525654170195694,0.6517630276824321,0.0008023893371372,250,0.5317166674096198,11546624,3.8194726715985152
1,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.5803949538626131,0.5873044175990728,-0.0069094637364597,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6116435608255695,0.6152543128426872,-0.0036107520171176,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.6525654170195694,0.6504257121205367,0.0021397048990327,250,0.5317166674096198,11546624,3.8194726715985152
1,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.8461538461538461,0.8333333333333334,0.0128205128205127,250,0.625,11546624,3.8194726715985152
2,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.8573717948717948,0.8413461538461539,0.0160256410256409,250,0.625,11546624,3.8194726715985152
3,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.7948717948717948,0.7932692307692307,0.001602564102564,250,0.625,11546624,3.8194726715985152
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.8646,0.8588,0.0058,250,0.01,11546624,3.8194726715985152
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.8609,0.8594,0.0014999999999999,250,0.01,11546624,3.8194726715985152
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.8657,0.8632,0.0025,250,0.01,11546624,3.8194726715985152
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.7864,0.7831,0.0032999999999999,250,0.0019,11546624,3.8194726715985152
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.7835,0.78,0.0034999999999999,250,0.0019,11546624,3.8194726715985152
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.7838,0.7824,0.0014,250,0.0019,11546624,3.8194726715985152
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.5803949538626131,0.5917621361387242,-0.0113671822761111,250,0.5317166674096198,12596224,4.166666666666667
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6116435608255695,0.6081665403646414,0.0034770204609281,250,0.5317166674096198,12596224,4.166666666666667
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6525654170195694,0.6447198323897829,0.0078455846297864,250,0.5317166674096198,12596224,4.166666666666667
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.5803949538626131,0.5748673828734454,0.0055275709891676,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6116435608255695,0.605536486426247,0.0061070743993224,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6525654170195694,0.6586279142334953,-0.0060624972139259,250,0.5317166674096198,11546624,3.8194726715985152
1,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.5803949538626131,0.5774974368118397,0.0028975170507733,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6116435608255695,0.6029064324878527,0.0087371283377167,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6525654170195694,0.6515847189408461,0.0009806980787232,250,0.5317166674096198,11546624,3.8194726715985152
1,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.5803949538626131,0.5853875986270227,-0.0049926447644096,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6116435608255695,0.603797976195783,0.0078455846297864,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6525654170195694,0.656354477778273,-0.0037890607587036,250,0.5317166674096198,11546624,3.8194726715985152
1,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.5803949538626131,0.5733071813845674,0.0070877724780457,250,0.5317166674096198,11546624,3.8194726715985152
2,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6116435608255695,0.6300093612089332,-0.0183658003833637,250,0.5317166674096198,11546624,3.8194726715985152
3,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.6525654170195694,0.649846208710382,0.0027192083091873,250,0.5317166674096198,11546624,3.8194726715985152
1,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.8461538461538461,0.8365384615384616,0.0096153846153845,250,0.625,23093248,7.6389453431970304
2,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.8573717948717948,0.8589743589743589,-0.001602564102564,250,0.625,23093248,7.6389453431970304
3,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.7948717948717948,0.8012820512820513,-0.0064102564102564,250,0.625,23093248,7.6389453431970304
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.8646,0.8632,0.0014,250,0.01,23093248,7.6389453431970304
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.8609,0.8574,0.0034999999999999,250,0.01,23093248,7.6389453431970304
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.8657,0.8627,0.003,250,0.01,23093248,7.6389453431970304
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.7864,0.777,0.0093999999999999,250,0.0019,23093248,7.6389453431970304
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.7835,0.7766,0.0069,250,0.0019,23093248,7.6389453431970304
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.7838,0.7733,0.0105,250,0.0019,23093248,7.6389453431970304
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.5803949538626131,0.5857887932955913,-0.0053938394329782,250,0.5317166674096198,25192448,8.333333333333334
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6116435608255695,0.6123567957919137,-0.0007132349663442,250,0.5317166674096198,25192448,8.333333333333334
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6525654170195694,0.6490438193732447,0.0035215976463246,250,0.5317166674096198,25192448,8.333333333333334
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.5803949538626131,0.6182409842642536,-0.0378460304016404,250,0.5317166674096198,23093248,7.6389453431970304
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6116435608255695,0.6046003655329203,0.0070431952926491,250,0.5317166674096198,23093248,7.6389453431970304
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6525654170195694,0.65140641019926,0.0011590068203093,250,0.5317166674096198,23093248,7.6389453431970304
1,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.5803949538626131,0.6161458565506174,-0.0357509026880042,250,0.5317166674096198,23093248,7.6389453431970304
2,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6116435608255695,0.6018811572237329,0.0097624036018365,250,0.5317166674096198,23093248,7.6389453431970304
3,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6525654170195694,0.6517184504970356,0.0008469665225337,250,0.5317166674096198,23093248,7.6389453431970304
1,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.5803949538626131,0.5974234386840815,-0.0170284848214684,250,0.5317166674096198,23093248,7.6389453431970304
2,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6116435608255695,0.6120447554941381,-0.0004011946685685,250,0.5317166674096198,23093248,7.6389453431970304
3,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6525654170195694,0.6467258057326261,0.0058396112869433,250,0.5317166674096198,23093248,7.6389453431970304
1,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.5803949538626131,0.5953283109704454,-0.0149333571078322,250,0.5317166674096198,23093248,7.6389453431970304
2,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6116435608255695,0.6154326215842731,-0.0037890607587036,250,0.5317166674096198,23093248,7.6389453431970304
3,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.6525654170195694,0.6507377524183123,0.001827664601257,250,0.5317166674096198,23093248,7.6389453431970304
1,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.8461538461538461,0.8285256410256411,0.017628205128205,250,0.625,86074368,28.47227867653036
2,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.8573717948717948,0.8317307692307693,0.0256410256410255,250,0.625,86074368,28.47227867653036
3,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.7948717948717948,0.7932692307692307,0.001602564102564,250,0.625,86074368,28.47227867653036
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.8646,0.8367,0.0279,250,0.01,86074368,28.47227867653036
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.8609,0.8378,0.0231,250,0.01,86074368,28.47227867653036
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.8657,0.8345,0.0312,250,0.01,86074368,28.47227867653036
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.7864,0.6719,0.1144999999999999,250,0.0019,86074368,28.47227867653036
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.7835,0.6676,0.1159,250,0.0019,86074368,28.47227867653036
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.7838,0.6702,0.1136,250,0.0019,86074368,28.47227867653036
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.5803949538626131,0.599117371729149,-0.0187224178665359,250,0.5317166674096198,88173568,29.166666666666668
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6116435608255695,0.6164133196629965,-0.004769758837427,250,0.5317166674096198,88173568,29.166666666666668
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6525654170195694,0.6383007176926849,0.0142646993268844,250,0.5317166674096198,88173568,29.166666666666668
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.5803949538626131,0.6378549458387197,-0.0574599919761066,250,0.5317166674096198,86074368,28.47227867653036
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6116435608255695,0.6103508224490706,0.0012927383764989,250,0.5317166674096198,86074368,28.47227867653036
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6525654170195694,0.6518967592386217,0.0006686577809477,250,0.5317166674096198,86074368,28.47227867653036
1,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.5803949538626131,0.6207818838318548,-0.0403869299692417,250,0.5317166674096198,86074368,28.47227867653036
2,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6116435608255695,0.630678018989881,-0.0190344581643114,250,0.5317166674096198,86074368,28.47227867653036
3,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6525654170195694,0.649846208710382,0.0027192083091873,250,0.5317166674096198,86074368,28.47227867653036
