skip_config,accuracy_mean,accuracy_std,order
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6806000000000001,0.0005291502622128598,165
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6449333333333334,0.002059935274064044,168
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6360333333333333,0.002300724523564955,171
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6368333333333334,0.0009018499505645904,174
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6265333333333333,0.002010804150914138,177
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6553,0.0025865034312755227,180
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6073666666666667,0.0012503332889008077,183
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.5963333333333334,0.0026633312473917335,186
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6214333333333334,0.0010066445913694418,189
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.5896,0.0013228756555322806,192
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8327991452991452,0.033321517465279255,195
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8493589743589745,0.03425890757441016,198
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8322649572649573,0.024947210318024805,201
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8413461538461539,0.0331153498714292,204
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 10), (11, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8322649572649573,0.025355650184414127,207
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 11), (12, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8322649572649573,0.026879798344891275,210
