seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (3, 4)]",[],[],{},identity,identity,2,0.7451,0.1562,0.5889,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (3, 4)]",[],[],{},identity,identity,2,0.7419,0.156,0.5859,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (4, 5)]",[],[],{},identity,identity,2,0.7463,0.1217,0.6245999999999999,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (4, 5)]",[],[],{},identity,identity,2,0.7375,0.1324,0.6051000000000001,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (4, 5)]",[],[],{},identity,identity,2,0.7445,0.1223,0.6222000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (4, 5)]",[],[],{},identity,identity,2,0.7451,0.1285,0.6166,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (4, 5)]",[],[],{},identity,identity,2,0.7419,0.1277,0.6142,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (5, 6)]",[],[],{},identity,identity,2,0.7463,0.1296,0.6167,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (5, 6)]",[],[],{},identity,identity,2,0.7375,0.1365,0.601,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (5, 6)]",[],[],{},identity,identity,2,0.7445,0.1365,0.6080000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (5, 6)]",[],[],{},identity,identity,2,0.7451,0.1382,0.6069,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (5, 6)]",[],[],{},identity,identity,2,0.7419,0.1362,0.6057,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (6, 7)]",[],[],{},identity,identity,2,0.7463,0.0055,0.7408,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (6, 7)]",[],[],{},identity,identity,2,0.7375,0.0032,0.7343000000000001,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (6, 7)]",[],[],{},identity,identity,2,0.7445,0.0052,0.7393000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (6, 7)]",[],[],{},identity,identity,2,0.7451,0.0052,0.7399,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (6, 7)]",[],[],{},identity,identity,2,0.7419,0.0073,0.7346,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (7, 8)]",[],[],{},identity,identity,2,0.7463,0.2047,0.5416,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (7, 8)]",[],[],{},identity,identity,2,0.7375,0.2031,0.5344,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (7, 8)]",[],[],{},identity,identity,2,0.7445,0.1965,0.548,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (7, 8)]",[],[],{},identity,identity,2,0.7451,0.206,0.5391,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (7, 8)]",[],[],{},identity,identity,2,0.7419,0.209,0.5329,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (8, 9)]",[],[],{},identity,identity,2,0.7463,0.207,0.5393,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (8, 9)]",[],[],{},identity,identity,2,0.7375,0.2076,0.5299,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (8, 9)]",[],[],{},identity,identity,2,0.7445,0.2047,0.5398000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (8, 9)]",[],[],{},identity,identity,2,0.7451,0.2056,0.5395,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (8, 9)]",[],[],{},identity,identity,2,0.7419,0.2183,0.5236000000000001,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (9, 10)]",[],[],{},identity,identity,2,0.7463,0.4082,0.3380999999999999,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (9, 10)]",[],[],{},identity,identity,2,0.7375,0.4168,0.3207,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (9, 10)]",[],[],{},identity,identity,2,0.7445,0.4164,0.3281,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (9, 10)]",[],[],{},identity,identity,2,0.7451,0.4165,0.3286,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (9, 10)]",[],[],{},identity,identity,2,0.7419,0.4188,0.3231,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(8, 9), (10, 11)]",[],[],{},identity,identity,2,0.7463,0.5026,0.2436999999999999,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(8, 9), (10, 11)]",[],[],{},identity,identity,2,0.7375,0.5185,0.219,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(8, 9), (10, 11)]",[],[],{},identity,identity,2,0.7445,0.5071,0.2374,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(8, 9), (10, 11)]",[],[],{},identity,identity,2,0.7451,0.5123,0.2328,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(8, 9), (10, 11)]",[],[],{},identity,identity,2,0.7419,0.5096,0.2322999999999999,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (3, 4)]",[],[],{},identity,identity,2,0.7463,0.3061,0.4402,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (3, 4)]",[],[],{},identity,identity,2,0.7375,0.3118,0.4257,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (3, 4)]",[],[],{},identity,identity,2,0.7445,0.3016,0.4429,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (3, 4)]",[],[],{},identity,identity,2,0.7451,0.3109,0.4342,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (3, 4)]",[],[],{},identity,identity,2,0.7419,0.3142,0.4277,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (4, 5)]",[],[],{},identity,identity,2,0.7463,0.1987,0.5476,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (4, 5)]",[],[],{},identity,identity,2,0.7375,0.202,0.5355000000000001,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (4, 5)]",[],[],{},identity,identity,2,0.7445,0.2029,0.5416000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (4, 5)]",[],[],{},identity,identity,2,0.7451,0.2043,0.5408,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (4, 5)]",[],[],{},identity,identity,2,0.7419,0.1927,0.5492,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (5, 6)]",[],[],{},identity,identity,2,0.7463,0.1091,0.6372,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (5, 6)]",[],[],{},identity,identity,2,0.7375,0.1122,0.6253000000000001,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (5, 6)]",[],[],{},identity,identity,2,0.7445,0.1074,0.6371,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (5, 6)]",[],[],{},identity,identity,2,0.7451,0.1088,0.6363,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (5, 6)]",[],[],{},identity,identity,2,0.7419,0.1125,0.6294,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (6, 7)]",[],[],{},identity,identity,2,0.7463,0.1571,0.5892,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (6, 7)]",[],[],{},identity,identity,2,0.7375,0.1595,0.5780000000000001,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (6, 7)]",[],[],{},identity,identity,2,0.7445,0.1634,0.5811000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (6, 7)]",[],[],{},identity,identity,2,0.7451,0.158,0.5871,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (6, 7)]",[],[],{},identity,identity,2,0.7419,0.1637,0.5782,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (7, 8)]",[],[],{},identity,identity,2,0.7463,0.2068,0.5395,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (7, 8)]",[],[],{},identity,identity,2,0.7375,0.2147,0.5228,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (7, 8)]",[],[],{},identity,identity,2,0.7445,0.2068,0.5377000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (7, 8)]",[],[],{},identity,identity,2,0.7451,0.2119,0.5332,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (7, 8)]",[],[],{},identity,identity,2,0.7419,0.2117,0.5302,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (8, 9)]",[],[],{},identity,identity,2,0.7463,0.2041,0.5422,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (8, 9)]",[],[],{},identity,identity,2,0.7375,0.2087,0.5288,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (8, 9)]",[],[],{},identity,identity,2,0.7445,0.216,0.5285000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (8, 9)]",[],[],{},identity,identity,2,0.7451,0.2076,0.5375,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (8, 9)]",[],[],{},identity,identity,2,0.7419,0.2135,0.5284,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (9, 10)]",[],[],{},identity,identity,2,0.7463,0.2685,0.4777999999999999,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (9, 10)]",[],[],{},identity,identity,2,0.7375,0.2741,0.4634,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (9, 10)]",[],[],{},identity,identity,2,0.7445,0.2678,0.4767,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (9, 10)]",[],[],{},identity,identity,2,0.7451,0.2684,0.4766999999999999,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (9, 10)]",[],[],{},identity,identity,2,0.7419,0.2681,0.4738,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (10, 11)]",[],[],{},identity,identity,2,0.7463,0.3802,0.3661,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (10, 11)]",[],[],{},identity,identity,2,0.7375,0.3789,0.3586,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (10, 11)]",[],[],{},identity,identity,2,0.7445,0.3838,0.3607000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (10, 11)]",[],[],{},identity,identity,2,0.7451,0.3849,0.3601999999999999,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(7, 8), (10, 11)]",[],[],{},identity,identity,2,0.7419,0.3867,0.3552,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (4, 5)]",[],[],{},identity,identity,2,0.7463,0.3417,0.4045999999999999,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (4, 5)]",[],[],{},identity,identity,2,0.7375,0.3414,0.3961,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (4, 5)]",[],[],{},identity,identity,2,0.7445,0.3393,0.4052,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (4, 5)]",[],[],{},identity,identity,2,0.7451,0.3408,0.4043,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (4, 5)]",[],[],{},identity,identity,2,0.7419,0.3493,0.3926,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (5, 6)]",[],[],{},identity,identity,2,0.7463,0.1146,0.6316999999999999,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (5, 6)]",[],[],{},identity,identity,2,0.7375,0.1191,0.6184000000000001,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (5, 6)]",[],[],{},identity,identity,2,0.7445,0.1161,0.6284000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (5, 6)]",[],[],{},identity,identity,2,0.7451,0.1196,0.6255,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (5, 6)]",[],[],{},identity,identity,2,0.7419,0.1177,0.6242,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (6, 7)]",[],[],{},identity,identity,2,0.7463,0.1146,0.6316999999999999,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (6, 7)]",[],[],{},identity,identity,2,0.7375,0.1089,0.6286,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (6, 7)]",[],[],{},identity,identity,2,0.7445,0.1015,0.643,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (6, 7)]",[],[],{},identity,identity,2,0.7451,0.1035,0.6416,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3), (6, 7)]",[],[],{},identity,identity,2,0.7419,0.1035,0.6384,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (7, 8)]",[],[],{},identity,identity,2,0.7463,0.2022,0.5441,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (7, 8)]",[],[],{},identity,identity,2,0.7375,0.2178,0.5197,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (7, 8)]",[],[],{},identity,identity,2,0.7445,0.2119,0.5326000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (7, 8)]",[],[],{},identity,identity,2,0.7451,0.2093,0.5357999999999999,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (7, 8)]",[],[],{},identity,identity,2,0.7419,0.2122,0.5297000000000001,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (8, 9)]",[],[],{},identity,identity,2,0.7463,0.2469,0.4993999999999999,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (8, 9)]",[],[],{},identity,identity,2,0.7375,0.2487,0.4888,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (8, 9)]",[],[],{},identity,identity,2,0.7445,0.2381,0.5064000000000001,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (8, 9)]",[],[],{},identity,identity,2,0.7451,0.2517,0.4934,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(4, 5), (8, 9)]",[],[],{},identity,identity,2,0.7419,0.2421,0.4998,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (9, 10)]",[],[],{},identity,identity,2,0.7463,0.2618,0.4845,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (9, 10)]",[],[],{},identity,identity,2,0.7375,0.2596,0.4779,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (9, 10)]",[],[],{},identity,identity,2,0.7445,0.2548,0.4897,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (9, 10)]",[],[],{},identity,identity,2,0.7451,0.2633,0.4818,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6), (9, 10)]",[],[],{},identity,identity,2,0.7419,0.2522,0.4897,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (10, 11)]",[],[],{},identity,identity,2,0.7463,0.2831,0.4631999999999999,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (10, 11)]",[],[],{},identity,identity,2,0.7375,0.2853,0.4522,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (10, 11)]",[],[],{},identity,identity,2,0.7445,0.2767,0.4678,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (10, 11)]",[],[],{},identity,identity,2,0.7451,0.2833,0.4618,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(6, 7), (10, 11)]",[],[],{},identity,identity,2,0.7419,0.2866,0.4553,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (5, 6)]",[],[],{},identity,identity,2,0.7463,0.1653,0.581,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (5, 6)]",[],[],{},identity,identity,2,0.7375,0.1753,0.5622,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (5, 6)]",[],[],{},identity,identity,2,0.7445,0.1718,0.5727,250,0.0019,14178816,16.666666666666668
4,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (5, 6)]",[],[],{},identity,identity,2,0.7451,0.1617,0.5833999999999999,250,0.0019,14178816,16.666666666666668
5,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 1), (5, 6)]",[],[],{},identity,identity,2,0.7419,0.1709,0.571,250,0.0019,14178816,16.666666666666668
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (6, 7)]",[],[],{},identity,identity,2,0.7463,0.0993,0.647,250,0.0019,14178816,16.666666666666668
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (6, 7)]",[],[],{},identity,identity,2,0.7375,0.1006,0.6369,250,0.0019,14178816,16.666666666666668
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(1, 2), (6, 7)]",[],[],{},identity,identity,2,0.7445,0.0989,0.6456000000000001,250,0.0019,14178816,16.666666666666668
