seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(16, 17)]",[],[],{},identity,identity,1,0.7864,0.7765,0.0099,250,0.0019,12596224,4.166666666666667
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(16, 17)]",[],[],{},identity,identity,1,0.7835,0.7792,0.0042999999999999,250,0.0019,12596224,4.166666666666667
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(16, 17)]",[],[],{},identity,identity,1,0.7838,0.7794,0.0044,250,0.0019,12596224,4.166666666666667
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(17, 18)]",[],[],{},identity,identity,1,0.7864,0.7793,0.0070999999999999,250,0.0019,12596224,4.166666666666667
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(17, 18)]",[],[],{},identity,identity,1,0.7835,0.7757,0.0078,250,0.0019,12596224,4.166666666666667
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(17, 18)]",[],[],{},identity,identity,1,0.7838,0.7725,0.0113,250,0.0019,12596224,4.166666666666667
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(18, 19)]",[],[],{},identity,identity,1,0.7864,0.773,0.0133999999999999,250,0.0019,12596224,4.166666666666667
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(18, 19)]",[],[],{},identity,identity,1,0.7835,0.7765,0.007,250,0.0019,12596224,4.166666666666667
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(18, 19)]",[],[],{},identity,identity,1,0.7838,0.7736,0.0102,250,0.0019,12596224,4.166666666666667
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(19, 20)]",[],[],{},identity,identity,1,0.7864,0.7702,0.0161999999999999,250,0.0019,12596224,4.166666666666667
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(19, 20)]",[],[],{},identity,identity,1,0.7835,0.7713,0.0121999999999999,250,0.0019,12596224,4.166666666666667
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(19, 20)]",[],[],{},identity,identity,1,0.7838,0.771,0.0128,250,0.0019,12596224,4.166666666666667
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(20, 21)]",[],[],{},identity,identity,1,0.7864,0.7704,0.016,250,0.0019,12596224,4.166666666666667
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(20, 21)]",[],[],{},identity,identity,1,0.7835,0.7695,0.014,250,0.0019,12596224,4.166666666666667
