seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(5, 7)]",[],[],{},identity,identity,2,0.8657,0.7958,0.0699,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(6, 8)]",[],[],{},identity,identity,2,0.8646,0.8202,0.0443999999999999,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(6, 8)]",[],[],{},identity,identity,2,0.8609,0.8176,0.0433,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(6, 8)]",[],[],{},identity,identity,2,0.8657,0.8193,0.0464,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(7, 9)]",[],[],{},identity,identity,2,0.8646,0.8243,0.0403,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(7, 9)]",[],[],{},identity,identity,2,0.8609,0.8238,0.0371,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(7, 9)]",[],[],{},identity,identity,2,0.8657,0.828,0.0377,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(8, 10)]",[],[],{},identity,identity,2,0.8646,0.8242,0.0403999999999999,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(8, 10)]",[],[],{},identity,identity,2,0.8609,0.8196,0.0413,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(8, 10)]",[],[],{},identity,identity,2,0.8657,0.8258,0.0399,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(9, 11)]",[],[],{},identity,identity,2,0.8646,0.83,0.0346,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(9, 11)]",[],[],{},identity,identity,2,0.8609,0.8225,0.0383999999999999,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(9, 11)]",[],[],{},identity,identity,2,0.8657,0.821,0.0447,250,0.01,25192448,8.333333333333334
