seed,dataset,model,optimizer,lr,classifier,translator,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 10], 2: [0, 2], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0], 6: [0], 7: [0, 4], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9639,0.4958,0.4680999999999999,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 10], 2: [0, 2], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0], 6: [0], 7: [0, 4], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9754,0.4259,0.5495000000000001,500
1,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 4], 2: [0, 2], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0], 6: [0, 1, 5], 7: [0, 4], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9669,0.459,0.5079,500
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 4], 2: [0, 2], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0], 6: [0, 1, 5], 7: [0, 4], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9639,0.4995,0.4644,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 4], 2: [0, 2], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0], 6: [0, 1, 5], 7: [0, 4], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9754,0.439,0.5364,500
1,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 4], 2: [0, 2], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0, 3], 6: [0, 1, 5], 7: [0, 3, 4, 6], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9669,0.4804,0.4865,500
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 4], 2: [0, 2], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0, 3], 6: [0, 1, 5], 7: [0, 3, 4, 6], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9639,0.5226,0.4413,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 4], 2: [0, 2], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0, 3], 6: [0, 1, 5], 7: [0, 3, 4, 6], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9754,0.4653,0.5101,500
1,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 4, 5, 11], 2: [0, 2, 8], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0, 3, 4, 5], 6: [0, 1, 5], 7: [0, 3, 4, 6], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9669,0.5083,0.4586,500
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 4, 5, 11], 2: [0, 2, 8], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0, 3, 4, 5], 6: [0, 1, 5], 7: [0, 3, 4, 6], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9639,0.5057,0.4581999999999999,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2], 1: [0, 1, 2, 3, 4, 5, 11], 2: [0, 2, 8], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7], 5: [0, 3, 4, 5], 6: [0, 1, 5], 7: [0, 3, 4, 6], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.9754,0.4322,0.5432000000000001,500
1,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 7, 8, 9], 1: [0, 1, 2, 3, 4, 5, 10, 11], 2: [0, 2, 8], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7, 10], 5: [0, 3, 4, 5, 10], 6: [0, 1, 5], 7: [0, 3, 4, 6, 10], 8: [0, 2, 4, 7, 9], 9: [0, 1], 10: [0], 11: [0]}",identity,identity,0,0.9669,0.7806,0.1863,500
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 7, 8, 9], 1: [0, 1, 2, 3, 4, 5, 10, 11], 2: [0, 2, 8], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7, 10], 5: [0, 3, 4, 5, 10], 6: [0, 1, 5], 7: [0, 3, 4, 6, 10], 8: [0, 2, 4, 7, 9], 9: [0, 1], 10: [0], 11: [0]}",identity,identity,0,0.9639,0.6585,0.3054,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 7, 8, 9], 1: [0, 1, 2, 3, 4, 5, 10, 11], 2: [0, 2, 8], 3: [0, 1, 2, 3, 8], 4: [0, 1, 2, 3, 4, 6, 7, 10], 5: [0, 3, 4, 5, 10], 6: [0, 1, 5], 7: [0, 3, 4, 6, 10], 8: [0, 2, 4, 7, 9], 9: [0, 1], 10: [0], 11: [0]}",identity,identity,0,0.9754,0.7119,0.2635,500
1,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 8, 9, 10], 1: [0, 1, 2, 3, 4, 5, 10, 11], 2: [0, 2, 8, 9], 3: [0, 1, 2, 3, 5, 6, 8], 4: [0, 1, 2, 3, 4, 6, 7, 8], 5: [0, 2, 3, 4, 5, 10], 6: [0, 1, 5], 7: [0, 2, 3, 4, 6, 9], 8: [0, 1, 2, 4, 7, 9], 9: [0, 1, 4, 7], 10: [0], 11: [0, 6]}",identity,identity,0,0.9669,0.9003,0.0665999999999999,500
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 8, 9, 10], 1: [0, 1, 2, 3, 4, 5, 10, 11], 2: [0, 2, 8, 9], 3: [0, 1, 2, 3, 5, 6, 8], 4: [0, 1, 2, 3, 4, 6, 7, 8], 5: [0, 2, 3, 4, 5, 10], 6: [0, 1, 5], 7: [0, 2, 3, 4, 6, 9], 8: [0, 1, 2, 4, 7, 9], 9: [0, 1, 4, 7], 10: [0], 11: [0, 6]}",identity,identity,0,0.9639,0.8867,0.0771999999999999,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 8, 9, 10], 1: [0, 1, 2, 3, 4, 5, 10, 11], 2: [0, 2, 8, 9], 3: [0, 1, 2, 3, 5, 6, 8], 4: [0, 1, 2, 3, 4, 6, 7, 8], 5: [0, 2, 3, 4, 5, 10], 6: [0, 1, 5], 7: [0, 2, 3, 4, 6, 9], 8: [0, 1, 2, 4, 7, 9], 9: [0, 1, 4, 7], 10: [0], 11: [0, 6]}",identity,identity,0,0.9754,0.8877,0.0877,500
1,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 7, 8, 9, 10, 11], 1: [0, 1, 2, 3, 4, 5, 10, 11], 2: [0, 2, 7, 8, 9], 3: [0, 1, 2, 3, 5, 6, 7, 8], 4: [0, 1, 2, 3, 4, 6, 7, 8], 5: [0, 2, 3, 4, 5, 6, 7, 9, 10], 6: [0, 1, 4, 5], 7: [0, 1, 2, 3, 4, 6, 9, 11], 8: [0, 1, 2, 3, 4, 7, 8, 9], 9: [0, 1, 3], 10: [0], 11: [0, 3, 6]}",identity,identity,0,0.9669,0.8419,0.125,500
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 7, 8, 9, 10, 11], 1: [0, 1, 2, 3, 4, 5, 10, 11], 2: [0, 2, 7, 8, 9], 3: [0, 1, 2, 3, 5, 6, 7, 8], 4: [0, 1, 2, 3, 4, 6, 7, 8], 5: [0, 2, 3, 4, 5, 6, 7, 9, 10], 6: [0, 1, 4, 5], 7: [0, 1, 2, 3, 4, 6, 9, 11], 8: [0, 1, 2, 3, 4, 7, 8, 9], 9: [0, 1, 3], 10: [0], 11: [0, 3, 6]}",identity,identity,0,0.9639,0.8854,0.0785,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 7, 8, 9, 10, 11], 1: [0, 1, 2, 3, 4, 5, 10, 11], 2: [0, 2, 7, 8, 9], 3: [0, 1, 2, 3, 5, 6, 7, 8], 4: [0, 1, 2, 3, 4, 6, 7, 8], 5: [0, 2, 3, 4, 5, 6, 7, 9, 10], 6: [0, 1, 4, 5], 7: [0, 1, 2, 3, 4, 6, 9, 11], 8: [0, 1, 2, 3, 4, 7, 8, 9], 9: [0, 1, 3], 10: [0], 11: [0, 3, 6]}",identity,identity,0,0.9754,0.8926,0.0828000000000001,500
1,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 5, 6, 7, 8, 9, 11], 1: [0, 1, 2, 3, 4, 5, 8, 10, 11], 2: [0, 2, 4, 7, 8, 9, 10], 3: [0, 1, 2, 3, 4, 5, 6, 7, 8, 11], 4: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], 5: [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], 6: [0, 1, 3, 4, 5, 6, 7], 7: [0, 1, 2, 3, 4, 6, 7, 9, 10, 11], 8: [0, 1, 2, 3, 4, 5, 7, 8, 9], 9: [0, 1, 2, 4, 5, 7, 9, 10], 10: [0, 3, 7, 10, 11], 11: [0, 2, 5, 6]}",identity,identity,0,0.9669,0.9731,-0.0061999999999999,500
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 5, 6, 7, 8, 9, 11], 1: [0, 1, 2, 3, 4, 5, 8, 10, 11], 2: [0, 2, 4, 7, 8, 9, 10], 3: [0, 1, 2, 3, 4, 5, 6, 7, 8, 11], 4: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], 5: [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], 6: [0, 1, 3, 4, 5, 6, 7], 7: [0, 1, 2, 3, 4, 6, 7, 9, 10, 11], 8: [0, 1, 2, 3, 4, 5, 7, 8, 9], 9: [0, 1, 2, 4, 5, 7, 9, 10], 10: [0, 3, 7, 10, 11], 11: [0, 2, 5, 6]}",identity,identity,0,0.9639,0.9662,-0.0022999999999999,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 5, 6, 7, 8, 9, 11], 1: [0, 1, 2, 3, 4, 5, 8, 10, 11], 2: [0, 2, 4, 7, 8, 9, 10], 3: [0, 1, 2, 3, 4, 5, 6, 7, 8, 11], 4: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], 5: [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], 6: [0, 1, 3, 4, 5, 6, 7], 7: [0, 1, 2, 3, 4, 6, 7, 9, 10, 11], 8: [0, 1, 2, 3, 4, 5, 7, 8, 9], 9: [0, 1, 2, 4, 5, 7, 9, 10], 10: [0, 3, 7, 10, 11], 11: [0, 2, 5, 6]}",identity,identity,0,0.9754,0.9727,0.0027,500
1,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{1: [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], 2: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 3: [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], 6: [0, 1, 2, 3, 4, 5, 6, 7, 11], 7: [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], 10: [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], 11: [0, 1, 3, 5, 6]}",identity,identity,0,0.9669,0.9716,-0.0047,500
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{1: [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], 2: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 3: [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], 6: [0, 1, 2, 3, 4, 5, 6, 7, 11], 7: [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], 10: [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], 11: [0, 1, 3, 5, 6]}",identity,identity,0,0.9639,0.9733,-0.0094,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{1: [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], 2: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 3: [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], 6: [0, 1, 2, 3, 4, 5, 6, 7, 11], 7: [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], 10: [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], 11: [0, 1, 3, 5, 6]}",identity,identity,0,0.9754,0.9793,-0.0038999999999999,500
1,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{1: [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], 2: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 11: [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]}",identity,identity,0,0.9669,0.9694,-0.0025,500
2,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{1: [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], 2: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 11: [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]}",identity,identity,0,0.9639,0.9709,-0.007,500
3,mnist,facebook/dinov2-base,Adam,0.01,Linear,identity,256,5,[],[],[],"{1: [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], 2: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 11: [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]}",identity,identity,0,0.9754,0.9776,-0.0021999999999999,500
1,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],{},identity,identity,0,0.968,0.968,0.0,500
2,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],{},identity,identity,0,0.97,0.97,0.0,500
3,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],{},identity,identity,0,0.973,0.973,0.0,500
1,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0], 1: [0, 1, 7], 2: [0, 3], 3: [0], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.968,0.816,0.152,500
2,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0], 1: [0, 1, 7], 2: [0, 3], 3: [0], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.97,0.8443,0.1256999999999999,500
3,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0], 1: [0, 1, 7], 2: [0, 3], 3: [0], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.973,0.8253,0.1476999999999999,500
1,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0], 1: [0, 1, 7], 2: [0, 3, 5, 11], 3: [0], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.968,0.8087,0.1593,500
2,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0], 1: [0, 1, 7], 2: [0, 3, 5, 11], 3: [0], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.97,0.8221,0.1478999999999999,500
3,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0], 1: [0, 1, 7], 2: [0, 3, 5, 11], 3: [0], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.973,0.8177,0.1553,500
1,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0], 1: [0, 1, 7, 10], 2: [0, 2, 3, 5, 11], 3: [0, 14], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.968,0.8451,0.1229,500
2,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0], 1: [0, 1, 7, 10], 2: [0, 2, 3, 5, 11], 3: [0, 14], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.97,0.8593,0.1107,500
3,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0], 1: [0, 1, 7, 10], 2: [0, 2, 3, 5, 11], 3: [0, 14], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.973,0.857,0.1159999999999999,500
1,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 11], 3: [0, 14], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.968,0.8602,0.1078,500
2,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 11], 3: [0, 14], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.97,0.8594,0.1105999999999999,500
3,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 11], 3: [0, 14], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.973,0.8604,0.1125999999999999,500
1,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 11], 3: [0, 7, 14], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.968,0.8102,0.1577999999999999,500
2,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 11], 3: [0, 7, 14], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.97,0.8358,0.1341999999999999,500
3,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 11], 3: [0, 7, 14], 4: [0], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.973,0.8219,0.1511,500
1,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 11], 3: [0, 7, 14], 4: [0, 4], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.968,0.6464,0.3216,500
2,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 11], 3: [0, 7, 14], 4: [0, 4], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.97,0.6796,0.2904,500
3,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 11], 3: [0, 7, 14], 4: [0, 4], 5: [0], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.973,0.6773,0.2956999999999999,500
1,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 7, 11], 3: [0, 7, 14], 4: [0, 4], 5: [0, 1, 6], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.968,0.6718,0.2962,500
2,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 7, 11], 3: [0, 7, 14], 4: [0, 4], 5: [0, 1, 6], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.97,0.7212,0.2488,500
3,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5], 1: [0, 1, 7, 10], 2: [0, 1, 3, 7, 11], 3: [0, 7, 14], 4: [0, 4], 5: [0, 1, 6], 6: [0], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.973,0.6688,0.3042,500
1,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5, 15], 1: [0, 1, 7, 10], 2: [0, 1, 3, 7, 11], 3: [0, 3, 7, 14], 4: [0, 4], 5: [0, 1, 6], 6: [0, 14], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.968,0.9018,0.0661999999999999,500
2,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5, 15], 1: [0, 1, 7, 10], 2: [0, 1, 3, 7, 11], 3: [0, 3, 7, 14], 4: [0, 4], 5: [0, 1, 6], 6: [0, 14], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.97,0.9035,0.0665,500
3,mnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 5, 15], 1: [0, 1, 7, 10], 2: [0, 1, 3, 7, 11], 3: [0, 3, 7, 14], 4: [0, 4], 5: [0, 1, 6], 6: [0, 14], 7: [0], 8: [0], 9: [0], 10: [0], 11: [0], 12: [0], 13: [0], 14: [0], 15: [0], 16: [0], 17: [0], 18: [0], 19: [0], 20: [0], 21: [0], 22: [0], 23: [0]}",identity,identity,0,0.973,0.904,0.0689999999999999,500
